epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
143,686.186,0.59182,0.81837,1.2282,0.98815,0.95512,0.99,0.76352,0.80535,0.61173,1.08753,0.000495266,0.000495266,0.000495266
144,690.97,0.51844,0.74941,1.16799,0.80884,0.93597,0.97201,0.77031,0.79134,0.75579,1.05314,0.000487014,0.000487014,0.000487014
145,695.754,0.49884,0.71766,1.14582,0.93021,0.91782,0.97734,0.78308,0.76619,0.61435,1.06367,0.000478762,0.000478762,0.000478762
146,700.547,0.50662,0.71084,1.16912,0.93305,0.97727,0.98937,0.79547,0.78253,0.49872,1.11907,0.000470511,0.000470511,0.000470511
147,705.603,0.48998,0.74855,1.14088,0.97207,0.97727,0.98937,0.79791,0.77782,0.47958,1.11464,0.000462259,0.000462259,0.000462259
148,710.598,0.55224,0.73037,1.20948,0.9468,0.95576,0.96146,0.79093,0.72519,0.48292,1.09464,0.000454007,0.000454007,0.000454007
149,715.395,0.49229,0.77088,1.13367,0.94045,0.95227,0.96011,0.7575,0.77921,0.53281,1.12237,0.000445756,0.000445756,0.000445756
150,720.208,0.54681,0.69699,1.19709,0.79254,0.92727,0.90668,0.70757,0.86246,0.65502,1.21615,0.000437504,0.000437504,0.000437504
151,725.003,0.52157,0.7848,1.16687,0.89905,0.96638,0.95549,0.77737,0.76629,0.53676,1.11644,0.000429253,0.000429253,0.000429253
152,729.815,0.56468,0.78193,1.19238,0.90105,0.93257,0.95988,0.79292,0.75911,0.53292,1.09753,0.000421001,0.000421001,0.000421001
153,734.604,0.50548,0.72979,1.17949,0.97281,0.95227,0.9721,0.80119,0.74651,0.4976,1.08767,0.000412749,0.000412749,0.000412749
154,739.586,0.48116,0.7091,1.15522,0.94463,0.95227,0.98882,0.78519,0.78556,0.53906,1.10493,0.000404498,0.000404498,0.000404498
155,744.353,0.49465,0.68285,1.15621,0.88493,0.88436,0.9819,0.77949,0.76854,0.67973,1.07718,0.000396246,0.000396246,0.000396246
156,749.151,0.53687,0.77935,1.19267,0.91859,0.83946,0.97243,0.775,0.77374,0.65682,1.06589,0.000387994,0.000387994,0.000387994
157,753.928,0.52049,0.68484,1.16512,0.94202,0.94933,0.96037,0.78208,0.76834,0.62125,1.07095,0.000379743,0.000379743,0.000379743
158,758.699,0.51966,0.75402,1.16273,0.92359,0.92537,0.95805,0.78348,0.79074,0.60008,1.13101,0.000371491,0.000371491,0.000371491
159,763.497,0.54084,0.70757,1.18802,0.96752,0.92711,0.97906,0.78712,0.79451,0.57411,1.14242,0.000363239,0.000363239,0.000363239
160,768.282,0.5406,0.67876,1.17228,0.94321,0.95201,0.97959,0.79228,0.78763,0.62811,1.11776,0.000354988,0.000354988,0.000354988
161,773.064,0.56999,0.83978,1.20396,0.9506,0.90455,0.97778,0.78874,0.79014,0.66017,1.07567,0.000346736,0.000346736,0.000346736
162,777.853,0.54521,0.74428,1.17946,0.96351,0.95227,0.97429,0.74947,0.85401,0.66575,1.14961,0.000338484,0.000338484,0.000338484
163,782.641,0.52391,0.72465,1.1545,0.97211,0.9466,0.96885,0.78559,0.77827,0.61199,1.10344,0.000330233,0.000330233,0.000330233
164,787.434,0.5219,0.71118,1.18955,0.9656,0.95323,0.97083,0.79175,0.76865,0.5722,1.10613,0.000321981,0.000321981,0.000321981
165,792.215,0.52011,0.75461,1.15049,0.87101,0.89332,0.94381,0.78369,0.72046,0.70511,1.05388,0.000313729,0.000313729,0.000313729
166,797.002,0.47913,0.71275,1.16539,0.89667,0.88807,0.9301,0.77827,0.65631,0.69721,0.94066,0.000305478,0.000305478,0.000305478
167,801.802,0.49931,0.78103,1.16164,0.91856,0.92955,0.97039,0.82255,0.64686,0.58452,0.93935,0.000297226,0.000297226,0.000297226
168,806.781,0.51282,0.75698,1.15303,0.96068,0.88182,0.96257,0.81435,0.68438,0.56765,0.99614,0.000288974,0.000288974,0.000288974
169,811.559,0.55546,0.73565,1.18631,0.92507,0.92453,0.96369,0.79222,0.68586,0.58613,0.99727,0.000280723,0.000280723,0.000280723
170,816.346,0.47358,0.67422,1.13818,0.93944,0.92727,0.96601,0.79848,0.73073,0.64606,1.06199,0.000272471,0.000272471,0.000272471
171,821.122,0.50791,0.66246,1.15687,0.77022,0.86562,0.89224,0.75529,0.72572,0.98958,1.11459,0.00026422,0.00026422,0.00026422
172,825.909,0.52889,0.70791,1.18731,0.79698,0.925,0.94372,0.78694,0.68747,0.86628,1.08987,0.000255968,0.000255968,0.000255968
173,830.712,0.48478,0.72607,1.17275,0.9402,0.90411,0.98679,0.80782,0.691,0.59476,1.02007,0.000247716,0.000247716,0.000247716
174,835.485,0.4945,0.67939,1.18433,0.95276,0.92727,0.97925,0.80865,0.75828,0.544,1.05203,0.000239465,0.000239465,0.000239465
175,840.261,0.49779,0.65922,1.13811,0.95096,0.93361,0.97815,0.80385,0.72151,0.55889,1.01641,0.000231213,0.000231213,0.000231213
176,845.045,0.51303,0.67056,1.15417,0.8157,0.96425,0.94695,0.76985,0.66864,0.70582,0.95874,0.000222961,0.000222961,0.000222961
177,849.815,0.46588,0.68497,1.13355,0.80952,0.93848,0.94835,0.77549,0.67039,0.73422,0.96129,0.00021471,0.00021471,0.00021471
178,854.606,0.49175,0.68323,1.16998,0.95458,0.943,0.98227,0.79512,0.70441,0.59092,0.98688,0.000206458,0.000206458,0.000206458
179,859.392,0.51518,0.65938,1.13025,0.96646,0.94232,0.98621,0.80007,0.70298,0.52253,1.01056,0.000198206,0.000198206,0.000198206
180,864.18,0.52767,0.71088,1.15056,0.86925,0.91811,0.97595,0.76595,0.753,0.65011,1.10064,0.000189955,0.000189955,0.000189955
